fname,size,size_mb,url
SOHL04_CAT_CONUS.zip,40383435,40.383435,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__b8%2F38%2F8e%2Fb8388eac3040c5112a8dcf188e3501ba83a6c7d2
SOHL99_CAT_CONUS.zip,40358518,40.358518,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__85%2F58%2F03%2F85580311903d48eaf242c844d7ca5aa76c4ef8b7
SOHL96_CAT_CONUS.zip,40265386,40.265386,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__50%2Fc7%2F36%2F50c73633cd6ac8c394ee66676f625a6835b5bb40
SOHL97_CAT_CONUS.zip,40299449,40.299448999999996,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__c2%2F24%2F81%2Fc22481cde671fac073228d03493dea562d6d8ec9
SOHL98_CAT_CONUS.zip,40338641,40.338640999999996,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__f8%2Fe7%2F22%2Ff8e72209747abe84d33045302e8e6fb27e847041
SOHL93_ACC_CONUS.zip,42431914,42.431914,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__b2%2Fd7%2F22%2Fb2d7229fe838e752fb6e35e2d40c8a6827ea800a
SOHL93_TOT_CONUS.zip,42151579,42.151579,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__0e%2F3e%2Fd9%2F0e3ed9033cf3ff5c57ed07b1f1db8931d5184a6a
SOHL95_TOT_CONUS.zip,42192598,42.192598,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__bd%2F89%2F9b%2Fbd899b7dfbc1c59048e78e19d6618b56191cfb60
SOHL95_ACC_CONUS.zip,42473120,42.47312,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__9e%2F86%2Fdc%2F9e86dcb12ed476003b9401f041a57438a4ffbf81
SOHL03_CAT_CONUS.zip,43077476,43.077476,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__6e%2Fb4%2F26%2F6eb4261fc0525d981481d06e71e315bd41be46b4
SOHL92_TOT_CONUS.zip,44891596,44.891596,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__0c%2Fca%2Ffd%2F0ccafd90d4f424e31de1b0679b5203e1151d4349
SOHL92_ACC_CONUS.zip,45196776,45.196776,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__c2%2Fef%2F51%2Fc2ef51b3d24cd28c45a4d494a2fa7f926eac4a78
SOHL94_TOT_CONUS.zip,44914044,44.914044,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__0f%2F21%2F91%2F0f2191d7cabb968677176bcb90f4c25d01288586
SOHL94_ACC_CONUS.zip,45225968,45.225967999999995,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__5c%2F68%2F4d%2F5c684d021b6787e15622cfb848dd2caaae63d8b8
SOHL02_ACC_CONUS.zip,47952973,47.952973,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__02%2F61%2F8a%2F02618aaf9e25022b363eb48cea304ebc09f86a56
SOHL01_TOT_CONUS.zip,47601940,47.60194,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__34%2F81%2F6b%2F34816ba0f9f9ab72d09738078ea58a7f4f22cd94
SOHL02_TOT_CONUS.zip,47631317,47.631316999999996,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__50%2F55%2Fbe%2F5055bea0bb1688318651c3e48f3af74a0e992ae0
SOHL05_TOT_CONUS.zip,47566082,47.566081999999994,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__75%2Fe7%2F34%2F75e734844304cc270077b4533f28974fbc9cdb5d
SOHL04_TOT_CONUS.zip,47615939,47.615939,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__32%2F7c%2F81%2F327c812344574e683d79c422fd2106d407d12c3d
SOHL01_ACC_CONUS.zip,47926215,47.926215,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__66%2Ff3%2F7b%2F66f37b29a5a83f21c3bb997145693f23fce79a19
SOHL00_TOT_CONUS.zip,47570437,47.570437,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__07%2F5e%2F8e%2F075e8e5a70efb384a504399ddfc4950a89c1d716
SOHL96_ACC_CONUS.zip,47738543,47.738543,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__e3%2F73%2Fba%2Fe373bad155af63c76eff6ab89ec2d7334ca549ae
SOHL04_ACC_CONUS.zip,47942206,47.942206,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__b0%2Fca%2F07%2Fb0ca070934433c042744ec286050d2f96aa990c8
SOHL98_TOT_CONUS.zip,47528270,47.52827,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__b7%2F9f%2F80%2Fb79f801aa1006a806db4c06afd505df01cb0c453
SOHL00_ACC_CONUS.zip,47888758,47.888757999999996,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__76%2Fe7%2Fcf%2F76e7cf27a8d3406b83e65c5b95cf0ada2ebb68a8
SOHL97_TOT_CONUS.zip,47473931,47.473931,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__b2%2F23%2Fa2%2Fb223a2d865cf789498ee1ad6480bad6527b7f380
SOHL97_ACC_CONUS.zip,47789092,47.789092,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__1b%2F30%2F67%2F1b306738a1833f628dc18e8e4cfc862bcdc2d7e8
SOHL98_ACC_CONUS.zip,47845492,47.845492,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__f8%2Fb4%2Fbc%2Ff8b4bcdd0e0c2efbe9ddeae795f3970449f6e34d
SOHL99_ACC_CONUS.zip,47872470,47.87247,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__bf%2F8a%2F61%2Fbf8a61730c732f2e0bb072c556a4870234ab6805
SOHL96_TOT_CONUS.zip,50668744,50.668744,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__17%2F9f%2Fe7%2F179fe76cc45cb454901c5fcefd9b5c2434cdb5e8
SOHL03_ACC_CONUS.zip,51155831,51.155831,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__25%2Ff8%2Fca%2F25f8ca12bc00d11287b1a006b2635e110c9fccb9
SOHL99_TOT_CONUS.zip,50804630,50.804629999999996,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__9e%2Fb4%2F89%2F9eb4897d6f5737286e6d8bb6848f58d715a2f2da
SOHL05_ACC_CONUS.zip,51091565,51.091564999999996,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__9a%2Fd0%2F85%2F9ad085c583ebfca5e90605a65a6c5763c62a54bc
SOHL03_TOT_CONUS.zip,50896130,50.89613,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__21%2F77%2F87%2F217787690c6e7417db39fa0bf5d9e445afc85542
NHDV2_SOHL_92_02_CONUS_Final.xml,54397,0.054397,https://www.sciencebase.gov/catalog/file/get/5a5406bee4b01e7be2308855?f=__disk__c4%2Fbc%2F85%2Fc4bc85ab3abe3bab9868da747004b9b7cb966a5d
IMPV06_CONUS.zip,16711256,16.711256,https://www.sciencebase.gov/catalog/file/get/570575fae4b0d4e2b7571bba?f=__disk__0b%2F1e%2F36%2F0b1e36e405862d25d1af4c0bd289dbb57063e2a7
NHDV2_IMPV06_CONUS.xml,21406,0.021405999999999998,https://www.sciencebase.gov/catalog/file/get/570575fae4b0d4e2b7571bba?f=__disk__0f%2F0b%2F26%2F0f0b266ef0dae2ff1ba2ef7f593cf4b87963e906
EVI2012_metadata.xml,24144,0.024144,https://www.sciencebase.gov/catalog/file/get/5d4c2ec5e4b01d82ce8dfa7c?f=__disk__45%2Fcd%2Fc6%2F45cdc68a3ef6c2188c48402b91245e97599eb3dd
EVI_AMJ_2012_CONUS.txt,103118499,103.118499,https://www.sciencebase.gov/catalog/file/get/5d4c2ec5e4b01d82ce8dfa7c?f=__disk__ca%2F86%2Fc3%2Fca86c398c7737908d248d37f55a67c2989925df7
EVI_JAS_2012_CONUS.txt,106931874,106.931874,https://www.sciencebase.gov/catalog/file/get/5d4c2ec5e4b01d82ce8dfa7c?f=__disk__c4%2F03%2Fee%2Fc403eeba93646ebaf41add2415d204d2d62ab25f
EVI_JFM_2012_CONUS.txt,106931880,106.93187999999999,https://www.sciencebase.gov/catalog/file/get/5d4c2ec5e4b01d82ce8dfa7c?f=__disk__81%2Fe9%2Fc3%2F81e9c348611ee5b652702168bf01dc70c5dc2fe4
EVI_OND_2011_CONUS.txt,106965966,106.965966,https://www.sciencebase.gov/catalog/file/get/5d4c2ec5e4b01d82ce8dfa7c?f=__disk__47%2F80%2F9c%2F47809ccb50033f3c2aed3681ba400dd401f09dad
Nolin_written_communication.pdf,711818,0.711818,https://www.sciencebase.gov/catalog/file/get/5d4c2ec5e4b01d82ce8dfa7c?f=__disk__7e%2F8a%2F3d%2F7e8a3d1fd94da5c33766c89857b3efab084329a9
IMPV01_CONUS.zip,16659955,16.659955,https://www.sciencebase.gov/catalog/file/get/5705773de4b0d4e2b7571cd7?f=__disk__14%2F3c%2F54%2F143c5403b1eb610aa5726ded254fbba3d5f5188f
NHDV2_IMPV01_CONUS.xml,20995,0.020995,https://www.sciencebase.gov/catalog/file/get/5705773de4b0d4e2b7571cd7?f=__disk__b1%2F27%2F43%2Fb12743fb8e54fdd135b9fbaddba32873b2abfffc
IMPV11_CONUS.zip,17183914,17.183913999999998,https://www.sciencebase.gov/catalog/file/get/57057a9be4b0d4e2b7571fbb?f=__disk__fd%2F7d%2F61%2Ffd7d6186f5439ab42ae50543f7ac67b28bef9585
NHDV2_IMPV11_CONUS.xml,20994,0.020994,https://www.sciencebase.gov/catalog/file/get/57057a9be4b0d4e2b7571fbb?f=__disk__02%2Fd9%2F6b%2F02d96bc2e2557a42e8e02261361427ba674a5bca
NLCD01_CAT_CONUS.zip,52267629,52.267629,https://www.sciencebase.gov/catalog/file/get/5761b67de4b04f417c2d30ae?f=__disk__6b%2F12%2F12%2F6b121222a701bab7f741509e8e48a44dc7b5a071
NLCD01_ACC_CONUS.zip,58890132,58.890131999999994,https://www.sciencebase.gov/catalog/file/get/5761b67de4b04f417c2d30ae?f=__disk__69%2Ffb%2Fc3%2F69fbc31dd537bd87091b7204e4685f2f41295fa5
NLCD01_TOT_CONUS.zip,57553984,57.553984,https://www.sciencebase.gov/catalog/file/get/5761b67de4b04f417c2d30ae?f=__disk__b4%2F48%2F15%2Fb44815fa1371845a0679b7df454353b15ca3228b
NHDV2_NLCD01_CONUS.xml,56651,0.056651,https://www.sciencebase.gov/catalog/file/get/5761b67de4b04f417c2d30ae?f=__disk__7e%2F46%2F28%2F7e46286d2cb935d61cae0c0e175af396c8150450
TIMBER12_CONUS.zip,8891717,8.891717,https://www.sciencebase.gov/catalog/file/get/583de624e4b088b77f51be9c?f=__disk__3a%2F18%2Fdd%2F3a18dde811ee55dff3f553dba31046e716f11000
TIMBER05_CONUS.zip,9092280,9.092279999999999,https://www.sciencebase.gov/catalog/file/get/583de624e4b088b77f51be9c?f=__disk__1a%2F15%2F61%2F1a1561b31e9876af3b85095b1fbcc5952f1bb513
TIMBER03_CONUS.zip,9110855,9.110854999999999,https://www.sciencebase.gov/catalog/file/get/583de624e4b088b77f51be9c?f=__disk__42%2Ffd%2Fdb%2F42fddb9aee37a9dba017ece93bc95c5f7e44129b
TIMBER02_CONUS.zip,9138567,9.138567,https://www.sciencebase.gov/catalog/file/get/583de624e4b088b77f51be9c?f=__disk__c9%2Fab%2F04%2Fc9ab04626509329ac32f34451021834c512ca751
TIMBER08_CONUS.zip,9290442,9.290441999999999,https://www.sciencebase.gov/catalog/file/get/583de624e4b088b77f51be9c?f=__disk__e0%2F5e%2F79%2Fe05e7985d95ceaa822f4b9d0a8dbe4c3f39ddf98
TIMBER04_CONUS.zip,9194428,9.194428,https://www.sciencebase.gov/catalog/file/get/583de624e4b088b77f51be9c?f=__disk__1e%2F2d%2F7e%2F1e2d7e4b83f3906234d942b9cef95e971aeba4d3
TIMBER10_CONUS.zip,9182037,9.182037,https://www.sciencebase.gov/catalog/file/get/583de624e4b088b77f51be9c?f=__disk__76%2F1a%2F19%2F761a19ec6ab3120c1945f57e5be9db6741a1f5c9
TIMBER07_CONUS.zip,9051987,9.051987,https://www.sciencebase.gov/catalog/file/get/583de624e4b088b77f51be9c?f=__disk__05%2Ff4%2F9c%2F05f49cdb4261995372945ed74249ae3e241412d0
TIMBER11_CONUS.zip,8916012,8.916012,https://www.sciencebase.gov/catalog/file/get/583de624e4b088b77f51be9c?f=__disk__4b%2F29%2Ff1%2F4b29f1ceaf1779ff199f8d6792eac1eda0acf6b7
TIMBER99_CONUS.zip,9146683,9.146683,https://www.sciencebase.gov/catalog/file/get/583de624e4b088b77f51be9c?f=__disk__f9%2F09%2F49%2Ff9094948df462b586a90685ef04c2169dd9ee0ed
TIMBER06_CONUS.zip,9107228,9.107228,https://www.sciencebase.gov/catalog/file/get/583de624e4b088b77f51be9c?f=__disk__41%2F94%2F06%2F4194065b253ea866dfc6de36e8f903d57643427e
TIMBER01_CONUS.zip,9120010,9.120009999999999,https://www.sciencebase.gov/catalog/file/get/583de624e4b088b77f51be9c?f=__disk__da%2F29%2F72%2Fda2972ca315e066798be4d091085793a2c36619f
TIMBER09_CONUS.zip,9237523,9.237523,https://www.sciencebase.gov/catalog/file/get/583de624e4b088b77f51be9c?f=__disk__b5%2F2d%2F40%2Fb52d40bd66764957fbe360a9cb4002bb171435a5
TIMBER00_CONUS.zip,9061882,9.061881999999999,https://www.sciencebase.gov/catalog/file/get/583de624e4b088b77f51be9c?f=__disk__f2%2F9a%2F55%2Ff29a553236efaf99be537880e7c3d0229fa4e839
NHDV2_NWALT_TIMBER_CONUS.xml,21984,0.021984,https://www.sciencebase.gov/catalog/file/get/583de624e4b088b77f51be9c?f=__disk__7d%2Fe9%2F1b%2F7de91b26c66c205f1779aa05eb0a420c4eea52bc
IMPV06_BUFF100_CONUS.zip,28422483,28.422483,https://www.sciencebase.gov/catalog/file/get/5705769fe4b0d4e2b7571c51?f=__disk__17%2F0d%2F7a%2F170d7a39e894d719002c7e26f9c1bcb0b404bfdf
NHDV2_IMPV06_BUFF100_CONUS.xml,21748,0.021748,https://www.sciencebase.gov/catalog/file/get/5705769fe4b0d4e2b7571c51?f=__disk__62%2Ff1%2Fe7%2F62f1e740b12fb88d18ce88b1a426597bf36025d9
CRP_2012_CONUS.zip,28915568,28.915568,https://www.sciencebase.gov/catalog/file/get/57ed372ce4b090825011d47f?f=__disk__18%2F71%2F3c%2F18713c23f2a605a017009c4bdcf0cb2d20ca78ee
NPDES_DENSITY_CONUS.zip,7755791,7.755790999999999,https://www.sciencebase.gov/catalog/file/get/57c9d89ce4b0f2f0cec192da?f=__disk__58%2F6e%2F16%2F586e169e4c49ded51520d6689be0eaf000e3d6a6
NPDES_MAJ_CONUS.zip,7612792,7.612792,https://www.sciencebase.gov/catalog/file/get/57c9d89ce4b0f2f0cec192da?f=__disk__be%2F70%2F2f%2Fbe702fde0ac752fb6214de9d7f11bdf836d52fb5
NHDV2_NPDES2006_CONUS.xml,20015,0.020014999999999998,https://www.sciencebase.gov/catalog/file/get/57c9d89ce4b0f2f0cec192da?f=__disk__a5%2Fd3%2Fe8%2Fa5d3e803ed8233abd113505be67f4087f7ab5fdc
MIRAD_2012_CONUS.zip,11166421,11.166421,https://www.sciencebase.gov/catalog/file/get/573b78aee4b0dae0d5e3aeb7?f=__disk__f5%2Fab%2F54%2Ff5ab54363e6dd7f38f31874f564336a81e89e5f2
NHDV2_IRRIG12_CONUS.xml,19403,0.019403,https://www.sciencebase.gov/catalog/file/get/573b78aee4b0dae0d5e3aeb7?f=__disk__b6%2Ffa%2F9a%2Fb6fa9a01d492f20c45270fcb2d4b35582157a764
MIRAD_2007_CONUS.zip,11212870,11.212869999999999,https://www.sciencebase.gov/catalog/file/get/573b7850e4b0dae0d5e3aeb0?f=__disk__62%2F3c%2Fd3%2F623cd38a7a09d0f8b73fcc5fc5e724a4d3c6f45a
NHDV2_IRRIG07_CONUS.xml,19403,0.019403,https://www.sciencebase.gov/catalog/file/get/573b7850e4b0dae0d5e3aeb0?f=__disk__93%2F4c%2F52%2F934c529b0374fff7f877ef2976e11c4ab3cf494b
TILES92_CONUS.zip,12107588,12.107588,https://www.sciencebase.gov/catalog/file/get/57067469e4b03f95a075ad3e?f=__disk__91%2F33%2F8b%2F91338b8f9fed129cee8ef0e9b11133544bc28d5e
NHDV2_TILES92_CONUS.xml,18528,0.018528,https://www.sciencebase.gov/catalog/file/get/57067469e4b03f95a075ad3e?f=__disk__e9%2F84%2F29%2Fe9842909731679a58e53cd5b975dc707e820c1e9
TILES_Early90s_CONUS .zip,13072730,13.07273,https://www.sciencebase.gov/catalog/file/get/58d9dec6e4b0543bf7fda70e?f=__disk__86%2F60%2F79%2F866079b5887cbd2ce22d3dbc06c8e2f8a0bbc23d
NHDV2_TILES_EARLY90's_CONUS.xml,18704,0.018704,https://www.sciencebase.gov/catalog/file/get/58d9dec6e4b0543bf7fda70e?f=__disk__84%2F67%2F59%2F84675988c2c8f5e32f9821b13d5e0f993f33659b
NID_1930_CONUS.zip,9051218,9.051218,https://www.sciencebase.gov/catalog/file/get/58c301f2e4b0f37a93ed915a?f=__disk__06%2F1a%2Fa0%2F061aa026e5f1cb5915dae4c8d85052ea24559e08
NID_1940_CONUS.zip,9357389,9.357389,https://www.sciencebase.gov/catalog/file/get/58c301f2e4b0f37a93ed915a?f=__disk__8e%2F1b%2F1a%2F8e1b1a04479ab0920d1c26ffdab9483a848cbfbc
NID_1960_CONUS.zip,10216315,10.216315,https://www.sciencebase.gov/catalog/file/get/58c301f2e4b0f37a93ed915a?f=__disk__b9%2F97%2F02%2Fb997026a5b793ce73401bdb0db40b9123c693744
NID_1970_CONUS.zip,10889701,10.889700999999999,https://www.sciencebase.gov/catalog/file/get/58c301f2e4b0f37a93ed915a?f=__disk__42%2Fa9%2F8a%2F42a98ad12c6184a296bee20321989fdb4361602a
NID_1990_CONUS.zip,11413022,11.413022,https://www.sciencebase.gov/catalog/file/get/58c301f2e4b0f37a93ed915a?f=__disk__29%2Fe1%2Fc4%2F29e1c4c5c4a7556d7a5b174cd8f2fd675edf4e8d
NID_2010_CONUS.zip,11593379,11.593378999999999,https://www.sciencebase.gov/catalog/file/get/58c301f2e4b0f37a93ed915a?f=__disk__7e%2F4e%2F81%2F7e4e81e7b5d49372338e61f3d8c337fd042a9b31
NID_2013_CONUS.zip,11595191,11.595191,https://www.sciencebase.gov/catalog/file/get/58c301f2e4b0f37a93ed915a?f=__disk__f9%2Fa5%2F69%2Ff9a569b2acdedd0d012c0260d1db381f08eb7f28
NID_2000_CONUS.zip,11532121,11.532121,https://www.sciencebase.gov/catalog/file/get/58c301f2e4b0f37a93ed915a?f=__disk__7e%2F38%2F36%2F7e3836c2a1ff7088b9a642883c4062456cc94ac3
NID_1980_CONUS.zip,11255321,11.255321,https://www.sciencebase.gov/catalog/file/get/58c301f2e4b0f37a93ed915a?f=__disk__09%2F4e%2F86%2F094e86b9fc8292b3cdcb4efdcb8c391019b46128
NID_1950_CONUS.zip,9649639,9.649638999999999,https://www.sciencebase.gov/catalog/file/get/58c301f2e4b0f37a93ed915a?f=__disk__3c%2Fa6%2F72%2F3ca6721c3911980edf7963f69fd61262beac6fcf
NHDV2_NID_CONUS.xml,27225,0.027225,https://www.sciencebase.gov/catalog/file/get/58c301f2e4b0f37a93ed915a?f=__disk__48%2F09%2F04%2F48090432d101bed7a3d6ddf3f4564629b3485a1d
MIRAD_2002_CONUS.zip,11078415,11.078415,https://www.sciencebase.gov/catalog/file/get/573b77afe4b0dae0d5e3aea6?f=__disk__b6%2F7c%2Fe6%2Fb67ce640567f33f933b18b71facf4a691f23c505
NHDV2_IRRIG02_CONUS.xml,20707,0.020707,https://www.sciencebase.gov/catalog/file/get/573b77afe4b0dae0d5e3aea6?f=__disk__37%2F9b%2Feb%2F379beb996a76fb920d07558b6e808c3b447020ff
NID_attributes_20170612.txt,25514927,25.514927,https://www.sciencebase.gov/catalog/file/get/5d038e0ce4b0e3d311562c59?f=__disk__60%2F7e%2Fd1%2F607ed18f2f8b5b6e34deaccde597155c9f7430f5
Surface_water_impoundments.xml,27693,0.027693,https://www.sciencebase.gov/catalog/file/get/5d038e0ce4b0e3d311562c59?f=__disk__57%2Fd4%2Fe9%2F57d4e9f9e43c3843d02883072882b8cd7d7f82f3
DITCHES92_CONUS.zip,16554260,16.55426,https://www.sciencebase.gov/catalog/file/get/57067257e4b03f95a075ab0c?f=__disk__65%2F66%2F41%2F656641b9c06e4cc1be6afd7f981c3500b2adae8a
NHDV2_DITCHES92_CONUS.xml,19019,0.019018999999999998,https://www.sciencebase.gov/catalog/file/get/57067257e4b03f95a075ab0c?f=__disk__77%2F97%2F39%2F779739e428e9cb8b7af22d85dd4fcf293bec0e48
PEST219_CONUS.zip,20404909,20.404909,https://www.sciencebase.gov/catalog/file/get/57bf5e62e4b0f2f0ceb75b79?f=__disk__47%2F8b%2Fff%2F478bffb783639e6b07e8e79d8cff252fe57bf47c
CAT_CMAQ11_CONUS.zip,26334449,26.334449,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__5f%2F53%2F90%2F5f539080c720608ebc09e89873bf2118ca7192c7
CAT_CMAQ06_CONUS.zip,26307720,26.30772,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__68%2Faa%2F61%2F68aa61d5c6506cc1b89eba34ca508dcc9f2e67cf
CAT_CMAQ03_CONUS.zip,26810517,26.810516999999997,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__df%2Fab%2Fa7%2Fdfaba74394fcb41300e966df478ca8c3f3ebe2d4
CAT_CMAQ05_CONUS.zip,26631716,26.631715999999997,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__a5%2Fea%2Fa8%2Fa5eaa8812b36aa33d2c20edfea88da8fe377a9d4
CAT_CMAQ07_CONUS.zip,26380347,26.380347,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__00%2F7d%2Fed%2F007dedf8a1cb1b6384d0917eb4132de0983102c5
CAT_CMAQ08_CONUS.zip,26675568,26.675568,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__d9%2F88%2F6a%2Fd9886a97be3104d334e3dc52260fa2a469439143
CAT_CMAQ10_CONUS.zip,26199820,26.19982,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__e7%2Fc9%2F27%2Fe7c92738df6088d97e688ce5fe03d814dee77554
CAT_CMAQ02_CONUS.zip,26644937,26.644937,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__1c%2F32%2Fcb%2F1c32cbd548e2985425ab9a7a33dd65da4ac63ebc
CAT_CMAQ04_CONUS.zip,26802259,26.802259,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__55%2F7b%2F62%2F557b62e3bad0d7cdce379e4bfef2aea9dd68b9d4
CAT_CMAQ09_CONUS.zip,25980388,25.980387999999998,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__bf%2Fb7%2F1b%2Fbfb71bac7278e2ef6906e8867f75c048e5786ece
ACC_CMAQ11_CONUS.zip,34343374,34.343374,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__93%2F0f%2F6b%2F930f6bcce83ca2e5aa6ab56ffa2b10c4599d15c4
ACC_CMAQ09_CONUS.zip,33785787,33.785787,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__0c%2Fa1%2F79%2F0ca179d10b942fb617ed3a16ffae094ffb6e094b
ACC_CMAQ06_CONUS.zip,34360363,34.360363,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__1d%2Fc6%2F37%2F1dc6375baa123a4e7134b6a5213ca1fe6be81fb8
ACC_CMAQ10_CONUS.zip,34075784,34.075784,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__59%2F8a%2Fb1%2F598ab12d4adef7467b4604dcc932d3cfb1b25d9c
ACC_CMAQ05_CONUS.zip,34892137,34.892137,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__66%2F99%2F4c%2F66994c2571a2ab7826553e30fbd5073951afc7b4
ACC_CMAQ04_CONUS.zip,35162223,35.162223,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__3b%2F7f%2F50%2F3b7f50c5c10c3d20364ea3a3eb17bc9e381f5d96
ACC_CMAQ07_CONUS.zip,34418986,34.418986,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__3e%2F96%2F39%2F3e9639296680308738a2aca0cda15d91d1f61db1
ACC_CMAQ08_CONUS.zip,34943311,34.943311,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__59%2Fcf%2Fbc%2F59cfbca5309d1a710f3a92a53249c47b9667c327
ACC_CMAQ03_CONUS.zip,35296381,35.296381,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__7a%2F87%2Ff9%2F7a87f9c07a4b7e30dbfd62a1fad45876586c0f51
TOT_CMAQ06_CONUS.zip,34194283,34.194283,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__ad%2Ff9%2F6f%2Fadf96fe49396e3007f4974c6b57e735177b4e858
TOT_CMAQ07_CONUS.zip,34249524,34.249524,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__74%2F6e%2Fb0%2F746eb0fcbca785a2df71c743b75dc56cd348a97e
ACC_CMAQ02_CONUS.zip,34992657,34.992657,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__53%2Fa1%2F9a%2F53a19afa7ee0bc16fe8d2d82cf6c53efe5118893
TOT_CMAQ02_CONUS.zip,34828664,34.828663999999996,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__27%2Fc4%2Fde%2F27c4de33188d06d7184748310d2b7c2b0def4ae3
TOT_CMAQ04_CONUS.zip,34995878,34.995878,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__79%2Fb0%2Fc0%2F79b0c029fb7b3654d1665caad109d8db188293f7
TOT_CMAQ11_CONUS.zip,34174031,34.174031,https://www.sciencebase.gov/catalog/file/get/58af0da7e4b01ccd54f9ef33?f=__disk__b7%2Fd5%2F7e%2Fb7d57e2c9ba6363e4777cbac4535c7970a8b767f
